  id  |                                                 name                                                 |         created_at         |         updated_at         | external_id 
 4140 | Berliner AK 07                                                                                       | 2012-10-27 00:15:31.766249 | 2012-10-27 00:15:31.770119 | 
 4141 | Preussen Munster                                                                                     | 2012-10-27 00:15:31.776521 | 2012-10-27 00:15:31.780446 | 
 4142 | Havelse                                                                                              | 2012-10-27 00:15:31.786949 | 2012-10-27 00:15:31.79027  | 
 4143 | VFR Aalen                                                                                            | 2012-10-27 00:15:31.795647 | 2012-10-27 00:15:31.799968 | 
 5206 | SV Grodig                                                                                            | 2013-07-16 00:15:40.964474 | 2013-07-16 00:15:40.981253 | 
 4159 | MVV Maastricht                                                                                       | 2012-11-05 09:53:29.038561 | 2012-11-05 09:53:29.256906 | 
 5207 | Wacker Tirol                                                                                         | 2013-07-16 00:15:40.989174 | 2013-07-16 00:15:40.995542 | 
 5208 | AS Trencin                                                                                           | 2013-07-16 00:15:41.061075 | 2013-07-16 00:15:41.067603 | 
 5209 | Rudar Pljevlja                                                                                       | 2013-07-16 00:15:41.078596 | 2013-07-16 00:15:41.08234  | 
 5211 | Hodd                                                                                                 | 2013-07-16 00:15:41.103982 | 2013-07-16 00:15:41.107973 | 
 5213 | Anorthosis Famagusta                                                                                 | 2013-07-16 00:15:41.126833 | 2013-07-16 00:15:41.134833 | 
 4179 | Millonarios                                                                                          | 2012-11-11 01:15:40.312496 | 2012-11-11 01:15:40.405321 | 
 5214 | NK Zadar                                                                                             | 2013-07-16 00:15:41.142121 | 2013-07-16 00:15:41.150127 | 
 4359 | Eintracht Braunschweig                                                                               | 2013-02-06 01:15:41.323224 | 2013-02-06 01:15:41.401606 | 
 5215 | Volga Novgorod                                                                                       | 2013-07-16 00:15:41.157186 | 2013-07-16 00:15:41.161158 | 
 5216 | AC Leopards                                                                                          | 2013-07-16 00:15:41.16632  | 2013-07-16 00:15:41.172854 | 
 5212 | Jagodina                                                                                             | 2013-07-16 00:15:41.114083 | 2013-07-16 00:30:36.85613  | 141580
 5210 | Beroe                                                                                                | 2013-07-16 00:15:41.087405 | 2013-07-16 00:30:37.466941 | 10126
 5218 | HNK Rijeka                                                                                           | 2013-07-20 00:15:40.090489 | 2013-07-20 00:15:40.095463 | 
 5217 | FH Hafnarfjordur                                                                                     | 2013-07-20 00:15:39.997626 | 2013-07-20 00:30:41.629768 | 8151
 5219 | FK Krasnodar                                                                                         | 2013-07-27 00:15:42.072117 | 2013-07-27 00:15:42.149678 | 
 5220 | Biel-Bienne                                                                                          | 2013-07-27 00:15:42.158891 | 2013-07-27 00:15:42.163516 | 
 5225 | Al-Ahly                                                                                              | 2013-07-30 00:15:45.23328  | 2013-07-30 00:15:45.314163 | 
 4399 | Thembu Royals                                                                                        | 2013-02-23 01:15:41.917176 | 2013-02-23 01:15:42.019294 | 
 4400 | Cape Town All Stars                                                                                  | 2013-02-23 01:15:42.05453  | 2013-02-23 01:15:42.060592 | 
 5226 | RBS Leipzig                                                                                          | 2013-07-30 00:15:45.32233  | 2013-07-30 00:15:45.326691 | 
 4401 | Epinal                                                                                               | 2013-02-23 01:15:42.072778 | 2013-02-23 01:15:42.077779 | 
 5227 | Rosario                                                                                              | 2013-07-31 00:15:40.989899 | 2013-07-31 00:15:41.089098 | 
 5228 | Creteil                                                                                              | 2013-07-31 00:15:41.097938 | 2013-07-31 00:15:41.102027 | 
 4199 | AIGINIAKOS                                                                                           | 2012-12-08 01:15:37.038035 | 2012-12-08 01:15:37.126385 | 
 5229 | Milsami Orhei                                                                                        | 2013-08-03 00:15:42.986686 | 2013-08-03 00:15:43.075667 | 
 4200 | Aiginakos                                                                                            | 2012-12-08 01:15:37.133555 | 2012-12-08 01:15:37.137371 | 
 4201 | Turriff Utd                                                                                          | 2012-12-08 01:15:37.142261 | 2012-12-08 01:15:37.146132 | 
 5230 | Hapoel Ramat-Gan                                                                                     | 2013-08-03 00:15:43.088575 | 2013-08-03 00:15:43.097487 | 
 4219 | Aalst                                                                                                | 2012-12-15 01:15:48.890461 | 2012-12-15 01:15:48.994057 | 
 5232 | FK Minsk                                                                                             | 2013-08-03 00:15:43.122935 | 2013-08-03 00:15:43.133181 | 
 5231 | Mladost Podgorica                                                                                    | 2013-08-03 00:15:43.108019 | 2013-08-03 00:31:15.013272 | 8103
 4239 | Beita Jerusalem                                                                                      | 2012-12-22 01:15:39.533085 | 2012-12-22 01:15:39.639447 | 
 4240 | FC Ashdod                                                                                            | 2012-12-22 01:15:39.647168 | 2012-12-22 01:15:39.651807 | 
 3905 | Krylya Sovetov                                                                                       | 2012-08-23 12:37:25.341064 | 2013-03-03 07:43:25.685903 | 8709
 4241 | Western Sydney                                                                                       | 2012-12-22 01:15:39.660287 | 2012-12-22 01:15:39.664353 | 
 4260 | Newcastle Jets                                                                                       | 2013-01-01 01:15:43.33577  | 2013-01-01 01:30:33.520709 | 6454
 4259 | Wellington Phoenix                                                                                   | 2013-01-01 01:15:43.196346 | 2013-01-01 01:30:47.08162  | 78785
 4279 | Hapoel Beer Sheba                                                                                    | 2013-01-12 01:15:45.976881 | 2013-01-12 01:15:46.079994 | 
 4280 | Hapoel Beer Sheva                                                                                    | 2013-01-12 01:15:46.087829 | 2013-01-12 01:15:46.092309 | 
 4299 | Emmen                                                                                                | 2013-01-19 01:15:47.445901 | 2013-01-19 01:15:47.550033 | 
 4301 | Veendam                                                                                              | 2013-01-19 01:15:47.568156 | 2013-01-19 01:15:47.57289  | 
 4455 | Stabæk                                                                                               | 2013-03-03 07:53:56.718108 | 2013-03-03 07:53:56.723098 | 
 4457 | CD Chivas USA                                                                                        | 2013-03-03 07:53:56.736916 | 2013-03-03 07:53:56.741184 | 
 4440 | Montreal Impact                                                                                      | 2013-03-03 07:53:56.492797 | 2013-03-03 08:19:32.856721 | 307692
 4439 | FC Krasnodar                                                                                         | 2013-03-03 07:53:56.393177 | 2013-03-03 08:19:35.007608 | 168719
 4441 | Volga Nyzhnyi                                                                                        | 2013-03-03 07:53:56.503315 | 2013-03-03 08:19:35.121224 | 132288
 4456 | Sarpsborg 08                                                                                         | 2013-03-03 07:53:56.728261 | 2013-03-03 08:19:36.595137 | 8509
 4442 | Pribram                                                                                              | 2013-03-03 07:53:56.512478 | 2013-03-03 08:19:40.741953 | 1672
 4444 | Ull Kisa                                                                                             | 2013-03-03 07:53:56.532841 | 2013-03-03 08:19:49.017756 | 10232
 4447 | Follo                                                                                                | 2013-03-03 07:53:56.5615   | 2013-03-03 08:19:49.060308 | 7963
 4443 | Bryne                                                                                                | 2013-03-03 07:53:56.522114 | 2013-03-03 08:19:49.06674  | 8531
 4446 | Hødd                                                                                                 | 2013-03-03 07:53:56.552025 | 2013-03-03 08:19:49.169989 | 7937
 4452 | Hamarkameratene                                                                                      | 2013-03-03 07:53:56.628856 | 2013-03-03 08:19:49.213629 | 8448
 4449 | Kongsvinger                                                                                          | 2013-03-03 07:53:56.590665 | 2013-03-03 08:19:49.257499 | 8179
 4451 | Kristiansund BK                                                                                      | 2013-03-03 07:53:56.617092 | 2013-03-03 08:19:49.302763 | 8605
 4445 | Elverum                                                                                              | 2013-03-03 07:53:56.542052 | 2013-03-03 08:19:49.309287 | 2292
 4448 | Ranheim                                                                                              | 2013-03-03 07:53:56.576824 | 2013-03-03 08:19:49.411567 | 6563
 4454 | Vard Haugesund                                                                                       | 2013-03-03 07:53:56.647547 | 2013-03-03 08:19:49.419194 | 8117
 4450 | Strommen                                                                                             | 2013-03-03 07:53:56.600587 | 2013-03-03 08:19:49.465423 | 4249
 4453 | Sandefjord                                                                                           | 2013-03-03 07:53:56.637669 | 2013-03-03 08:19:49.473172 | 8609
 4499 | Xelaju MC                                                                                            | 2013-03-09 01:15:45.584503 | 2013-03-09 01:15:45.605317 | 
 4500 | Caracas FC                                                                                           | 2013-03-09 01:15:45.612953 | 2013-03-09 01:15:45.617519 | 
 4501 | UANL Tigres                                                                                          | 2013-03-09 01:15:45.624194 | 2013-03-09 01:15:45.62799  | 
 4502 | Sporting Cristal                                                                                     | 2013-03-09 01:15:45.634029 | 2013-03-09 01:15:45.63896  | 
 4503 | Deportivo Toluca                                                                                     | 2013-03-09 01:15:45.646531 | 2013-03-09 01:15:45.711693 | 
 4504 | Herediano                                                                                            | 2013-03-09 01:15:45.71913  | 2013-03-09 01:15:45.7234   | 
 4539 | FC Wil                                                                                               | 2013-03-16 01:15:44.192342 | 2013-03-16 01:15:44.331287 | 
 4540 | Heist                                                                                                | 2013-03-16 01:15:44.341308 | 2013-03-16 01:15:44.348333 | 
 4541 | St Niklaas                                                                                           | 2013-03-16 01:15:44.356699 | 2013-03-16 01:15:44.364017 | 
 4542 | Oudenaarde                                                                                           | 2013-03-16 01:15:44.372316 | 2013-03-16 01:15:44.377775 | 
 4543 | Eendacht Aalst                                                                                       | 2013-03-16 01:15:44.384389 | 2013-03-16 01:15:44.390067 | 
 4544 | Eupen                                                                                                | 2013-03-16 01:15:44.396839 | 2013-03-16 01:15:44.400837 | 
 4545 | Royal Moeskroen                                                                                      | 2013-03-16 01:15:44.406053 | 2013-03-16 01:15:44.41091  | 
 4546 | Tubize                                                                                               | 2013-03-16 01:15:44.417903 | 2013-03-16 01:15:44.422492 | 
 4547 | C S Vise                                                                                             | 2013-03-16 01:15:44.428595 | 2013-03-16 01:15:44.432229 | 
 4548 | Paulista                                                                                             | 2013-03-16 01:15:44.441163 | 2013-03-16 01:15:44.448036 | 
 4549 | Gaurani Campinas                                                                                     | 2013-03-16 01:15:44.45677  | 2013-03-16 01:15:44.462911 | 
 4550 | Ituano                                                                                               | 2013-03-16 01:15:44.628014 | 2013-03-16 01:15:44.844274 | 
 4551 | Uniao Barbarense                                                                                     | 2013-03-16 01:15:44.850594 | 2013-03-16 01:15:44.854608 | 
 4599 | Eastern U                                                                                            | 2013-03-19 01:15:43.893418 | 2013-03-19 01:15:43.91532  | 
 4600 | West Vale                                                                                            | 2013-03-19 01:15:43.926188 | 2013-03-19 01:15:43.931165 | 
 4601 | Moreton                                                                                              | 2013-03-19 01:15:43.938142 | 2013-03-19 01:15:43.943497 | 
 4602 | Strikers                                                                                             | 2013-03-19 01:15:44.011855 | 2013-03-19 01:15:44.01784  | 
 2099 | Atletico PR                                                                                          | 2012-08-01 09:00:51.628245 | 2013-03-26 01:30:41.008504 | 10273
 2719 | Criciuma                                                                                             | 2012-08-01 09:00:53.116221 | 2013-03-26 01:30:41.293235 | 7729
 4660 | Adelaide Olympic                                                                                     | 2013-04-02 13:44:08.45189  | 2013-04-02 13:44:08.544175 | 
 4661 | Balgownie                                                                                            | 2013-04-02 13:44:08.552523 | 2013-04-02 13:44:08.556788 | 
 4662 | Uni NSW                                                                                              | 2013-04-02 13:44:08.563326 | 2013-04-02 13:44:08.573163 | 
 4663 | Oak Flats                                                                                            | 2013-04-02 13:44:08.579572 | 2013-04-02 13:44:08.583925 | 
 4699 | England U21                                                                                          | 2013-04-03 09:53:16.642502 | 2013-04-03 09:53:16.66637  | 
 4700 | Italy U21                                                                                            | 2013-04-03 09:53:16.679209 | 2013-04-03 09:53:16.690873 | 
 4701 | Norway U21                                                                                           | 2013-04-03 09:53:16.772169 | 2013-04-03 09:53:16.780702 | 
 4702 | Israel U21                                                                                           | 2013-04-03 09:53:16.789186 | 2013-04-03 09:53:16.794686 | 
 4703 | Netherlands U21                                                                                      | 2013-04-03 09:53:16.801424 | 2013-04-03 09:53:16.80658  | 
 4704 | Spain U21                                                                                            | 2013-04-03 09:53:16.813567 | 2013-04-03 09:53:16.81903  | 
 4705 | Germany U21                                                                                          | 2013-04-03 09:53:16.825322 | 2013-04-03 09:53:16.829788 | 
 4706 | Russia U21                                                                                           | 2013-04-03 09:53:16.83643  | 2013-04-03 09:53:16.840422 | 
 4721 | Atletico MG                                                                                          | 2013-04-03 10:27:34.296834 | 2013-04-03 10:27:34.301489 | 
 4722 | Botafogo RJ                                                                                          | 2013-04-03 10:27:34.30701  | 2013-04-03 10:27:34.310791 | 
 4719 | Goias                                                                                                | 2013-04-03 10:27:34.193922 | 2013-04-03 10:28:10.576144 | 9862
 4739 | Maddington White City                                                                                | 2013-04-03 14:18:09.544001 | 2013-04-03 14:18:09.567734 | 
 4759 | Central African Rep.                                                                                 | 2013-04-09 12:36:39.778798 | 2013-04-10 00:30:33.135784 | 230693
 4760 | Cape Verde                                                                                           | 2013-04-09 12:36:39.891285 | 2013-04-10 00:30:33.510788 | 5888
 4761 | Equatorial Guinea                                                                                    | 2013-04-09 12:36:39.90133  | 2013-04-10 00:30:33.518909 | 8323
 4779 | TP Mazembe                                                                                           | 2013-04-16 09:04:48.975734 | 2013-04-16 09:04:49.083481 | 
 4780 | Enppi                                                                                                | 2013-04-16 09:04:49.093241 | 2013-04-16 09:04:49.099995 | 
 4799 | Lions FC                                                                                             | 2013-04-16 09:04:49.107481 | 2013-04-16 09:04:49.112872 | 
 4800 | Keilor Pk                                                                                            | 2013-04-16 09:15:25.587638 | 2013-04-16 09:15:25.746963 | 
 4801 | Preston Lions                                                                                        | 2013-04-16 09:15:25.774476 | 2013-04-16 09:15:25.790295 | 
 4802 | Port Kembla                                                                                          | 2013-04-16 09:43:36.33672  | 2013-04-16 09:43:36.431254 | 
 4819 | Ferencvaros                                                                                          | 2013-04-22 00:15:42.196003 | 2013-04-22 00:15:42.274864 | 
  765 | Burnham                                                                                              | 2012-08-01 09:00:45.890192 | 2013-07-20 00:31:07.955634 | 5765
 4839 | Northern Rangers                                                                                     | 2013-04-22 12:11:09.224576 | 2013-04-22 12:11:09.315501 | 
 4840 | South Melbourne                                                                                      | 2013-04-22 12:14:19.393645 | 2013-04-22 12:14:19.485247 | 
 4841 | Port Melbourne                                                                                       | 2013-04-22 12:14:19.493612 | 2013-04-22 12:14:19.498964 | 
 4842 | Queensland Academy                                                                                   | 2013-04-22 12:19:16.239035 | 2013-04-22 12:19:16.323275 | 
 4859 | Winterthur                                                                                           | 2013-04-27 00:15:42.766244 | 2013-04-27 00:15:42.855618 | 
 4860 | Assyriska                                                                                            | 2013-04-27 00:15:42.863186 | 2013-04-27 00:15:42.86762  | 
 4879 | Western Strikers                                                                                     | 2013-04-30 12:02:33.235333 | 2013-04-30 12:02:33.257584 | 
 4899 | FN Queensland Bulls                                                                                  | 2013-04-30 15:27:45.23621  | 2013-04-30 15:27:45.279135 | 
 5180 | Haiti                                                                                                | 2013-07-06 00:15:42.429025 | 2013-08-21 00:31:34.139354 | 5934
 4919 | FN Queensland                                                                                        | 2013-05-01 10:05:49.951393 | 2013-05-01 10:05:50.037705 | 
 4939 | Odd Ballklubb                                                                                        | 2013-05-04 00:15:46.042772 | 2013-05-04 00:15:46.064817 | 
 4959 | South Springvale                                                                                     | 2013-05-13 09:30:18.43467  | 2013-05-13 09:30:18.610876 | 
 4979 | SC Freiburg                                                                                          | 2013-05-14 10:30:31.780489 | 2013-05-14 10:30:31.870827 | 
 4999 | Newcastle J Youth                                                                                    | 2013-05-14 10:30:31.884224 | 2013-05-14 10:30:31.888175 | 
 5000 | South Cardiff                                                                                        | 2013-05-14 10:30:31.893553 | 2013-05-14 10:30:31.897073 | 
 5019 | Real Murcia                                                                                          | 2013-05-18 00:15:47.419012 | 2013-05-18 00:15:47.492521 | 
 5020 | Brann Bergen                                                                                         | 2013-05-18 00:15:47.51612  | 2013-05-18 00:15:47.521803 | 
 5039 | Sarpsborg                                                                                            | 2013-05-18 00:15:47.529524 | 2013-05-18 00:15:47.533966 | 
 5040 | Petrolul                                                                                             | 2013-05-18 00:15:47.636667 | 2013-05-18 00:15:47.643114 | 
 5041 | Slovan Liberec                                                                                       | 2013-05-18 00:15:47.65083  | 2013-05-18 00:15:47.655747 | 
 5042 | Viking Stavanger                                                                                     | 2013-05-18 00:15:47.661916 | 2013-05-18 00:15:47.669075 | 
 5043 | FK Pribram                                                                                           | 2013-05-18 00:15:47.678115 | 2013-05-18 00:15:47.683818 | 
 5044 | Jonkopings Sodra                                                                                     | 2013-05-18 00:15:47.699085 | 2013-05-18 00:15:47.705081 | 
 5045 | Servette Geneva                                                                                      | 2013-05-18 00:15:47.714533 | 2013-05-18 00:15:47.719566 | 
 5046 | Lokomotiva Zagreb                                                                                    | 2013-05-18 00:15:47.725355 | 2013-05-18 00:15:47.730678 | 
 5047 | FC Sion                                                                                              | 2013-05-18 00:15:47.738164 | 2013-05-18 00:15:47.744485 | 
 5049 | AC Wolfsberger                                                                                       | 2013-05-18 00:15:47.764356 | 2013-05-18 00:15:47.769226 | 
 5050 | Vaasa PS                                                                                             | 2013-05-18 00:15:47.788707 | 2013-05-18 00:15:47.81192  | 
 5051 | Rovaniemi PS                                                                                         | 2013-05-18 00:15:47.835106 | 2013-05-18 00:15:47.8457   | 
 5052 | Varbergs BolS                                                                                        | 2013-05-18 00:15:47.852526 | 2013-05-18 00:15:47.863586 | 
 5053 | Asteras Tripoli                                                                                      | 2013-05-18 00:15:47.873901 | 2013-05-18 00:15:47.881289 | 
 5059 | Israel -U21                                                                                          | 2013-05-21 00:15:41.709166 | 2013-05-21 00:15:41.789968 | 
 5060 | Italy -U21                                                                                           | 2013-05-21 00:15:41.797522 | 2013-05-21 00:15:41.803288 | 
 5061 | Norway -U21                                                                                          | 2013-05-21 00:15:41.80849  | 2013-05-21 00:15:41.813362 | 
 5062 | Brazil.                                                                                              | 2013-05-21 00:15:41.820963 | 2013-05-21 00:15:41.82703  | 
 5063 | Mexico.                                                                                              | 2013-05-21 00:15:41.83376  | 2013-05-21 00:15:41.838974 | 
 5064 | Italy.                                                                                               | 2013-05-21 00:15:41.845576 | 2013-05-21 00:15:41.849307 | 
 5065 | Japan.                                                                                               | 2013-05-21 00:15:41.855253 | 2013-05-21 00:15:41.859079 | 
 5079 | Ham-Kam                                                                                              | 2013-05-25 00:15:42.998887 | 2013-05-25 00:15:43.088967 | 
 5080 | Wil 1900                                                                                             | 2013-05-25 00:15:43.101436 | 2013-05-25 00:15:43.107218 | 
 5081 | Real Garcilaso                                                                                       | 2013-05-25 00:15:43.11437  | 2013-05-25 00:15:43.118402 | 
 5082 | Chiasso                                                                                              | 2013-05-25 00:15:43.124377 | 2013-05-25 00:15:43.129337 | 
 5083 | Wohlen                                                                                               | 2013-05-25 00:15:43.146474 | 2013-05-25 00:15:43.151452 | 
  843 | Oostende                                                                                             | 2012-08-01 09:00:46.594258 | 2013-06-11 00:30:33.032657 | 8573
  565 | Monaco                                                                                               | 2012-08-01 09:00:44.112827 | 2013-06-14 00:30:33.852243 | 9829
 5099 | Tallina Kalev                                                                                        | 2013-06-15 00:15:44.25688  | 2013-06-15 00:15:44.334559 | 
 5100 | Tammeka Tartu                                                                                        | 2013-06-15 00:15:44.356661 | 2013-06-15 00:15:44.360992 | 
 5101 | Levadia Tallin                                                                                       | 2013-06-15 00:15:44.366632 | 2013-06-15 00:15:44.370692 | 
 5102 | Valur Reykjavik                                                                                      | 2013-06-15 00:15:44.377096 | 2013-06-15 00:15:44.381991 | 
 5119 | FK Ventspils                                                                                         | 2013-06-18 00:15:42.933073 | 2013-06-18 00:15:43.012926 | 
 5120 | Spartaks                                                                                             | 2013-06-18 00:15:43.044947 | 2013-06-18 00:15:43.050002 | 
 5121 | FS Metta/Lu                                                                                          | 2013-06-18 00:15:43.0577   | 2013-06-18 00:15:43.078472 | 
 5122 | Sapporo                                                                                              | 2013-06-18 00:15:43.084923 | 2013-06-18 00:15:43.093165 | 
 5123 | FC Gifu                                                                                              | 2013-06-18 00:15:43.101506 | 2013-06-18 00:15:43.106161 | 
 5124 | Qingdoa Jonoon                                                                                       | 2013-06-18 00:15:43.114436 | 2013-06-18 00:15:43.119286 | 
 5125 | Guangzhou                                                                                            | 2013-06-18 00:15:43.142479 | 2013-06-18 00:15:43.147162 | 
 4300 | Cambuur                                                                                              | 2013-01-19 01:15:47.558404 | 2013-06-19 00:30:50.368182 | 7788
 5139 | Korsnas                                                                                              | 2013-06-22 00:15:43.494804 | 2013-06-22 00:15:43.519071 | 
 5140 | Sandvikens                                                                                           | 2013-06-22 00:15:43.529857 | 2013-06-22 00:15:43.535662 | 
 5141 | Lindome                                                                                              | 2013-06-22 00:15:43.543315 | 2013-06-22 00:15:43.549137 | 
 5142 | Larje-Angereds                                                                                       | 2013-06-22 00:15:43.557691 | 2013-06-22 00:15:43.563739 | 
 5143 | Changchun Yatai                                                                                      | 2013-06-22 00:15:43.572264 | 2013-06-22 00:15:43.576388 | 
 5144 | Shanghai Shenhua                                                                                     | 2013-06-22 00:15:43.584221 | 2013-06-22 00:15:43.650039 | 
 5145 | Beijing Guoan                                                                                        | 2013-06-22 00:15:43.656806 | 2013-06-22 00:15:43.663117 | 
 5146 | Shandong Luneng                                                                                      | 2013-06-22 00:15:43.670197 | 2013-06-22 00:15:43.676253 | 
 5147 | Vimmerby                                                                                             | 2013-06-22 00:15:43.682683 | 2013-06-22 00:15:43.687341 | 
 5148 | Varmdo                                                                                               | 2013-06-22 00:15:43.693843 | 2013-06-22 00:15:43.699059 | 
 5149 | Spartaks Jurmala                                                                                     | 2013-06-22 00:15:43.705595 | 2013-06-22 00:15:43.710132 | 
 5150 | Daugava Riga                                                                                         | 2013-06-22 00:15:43.718934 | 2013-06-22 00:15:43.724739 | 
 1012 | Bielefeld                                                                                            | 2012-08-01 09:00:48.109863 | 2013-06-22 00:31:00.40195  | 9912
 5151 | Wexford                                                                                              | 2013-06-25 00:15:42.71074  | 2013-06-25 00:15:42.795043 | 
 5152 | Cobh Ramblers                                                                                        | 2013-06-25 00:15:42.805719 | 2013-06-25 00:15:42.813927 | 
 3865 | Skenderbeu                                                                                           | 2012-08-01 09:00:56.395391 | 2013-06-25 00:30:38.332616 | 10033
 5048 | Gyori Eto                                                                                            | 2013-05-18 00:15:47.752212 | 2013-06-25 00:30:38.524038 | 5755
 3788 | Birkirkara                                                                                           | 2012-08-01 09:00:55.659947 | 2013-06-25 00:30:38.869769 | 8001
 3866 | Levski Sofia                                                                                         | 2012-08-01 09:00:56.40353  | 2013-06-25 00:30:40.074198 | 8632
 3057 | Crusaders                                                                                            | 2012-08-01 09:00:53.688418 | 2013-06-25 00:30:40.668612 | 1937
 5103 | IBV Vestmannaeyjar                                                                                   | 2013-06-15 00:15:44.405212 | 2013-06-25 00:30:40.711789 | 8299
 3787 | NK Celje                                                                                             | 2012-08-01 09:00:55.652057 | 2013-06-28 00:30:48.139581 | 4622
 5153 | Kooteepee                                                                                            | 2013-06-29 00:15:44.332507 | 2013-06-29 00:15:44.413481 | 
 5154 | AC Oulu                                                                                              | 2013-06-29 00:15:44.422074 | 2013-06-29 00:15:44.429311 | 
 5155 | Oulu PS                                                                                              | 2013-06-29 00:15:44.436151 | 2013-06-29 00:15:44.440832 | 
 5156 | Karabakh Aghdam                                                                                      | 2013-06-29 00:15:44.448167 | 2013-06-29 00:15:44.454485 | 
 5157 | sliema W                                                                                             | 2013-06-29 00:15:44.46155  | 2013-06-29 00:15:44.467101 | 
 5158 | FK Khazar Lenkoran                                                                                   | 2013-06-29 00:15:44.474039 | 2013-06-29 00:15:44.478862 | 
 5159 | Kuressaare                                                                                           | 2013-06-29 00:15:44.485353 | 2013-06-29 00:15:44.489822 | 
 5161 | EB Streymur                                                                                          | 2013-06-29 00:15:44.508254 | 2013-06-29 00:15:44.705001 | 
 5163 | Vikingur Gota                                                                                        | 2013-06-29 00:15:44.725716 | 2013-06-29 00:15:44.73376  | 
 5164 | La Fiorita                                                                                           | 2013-06-29 00:15:44.739241 | 2013-06-29 00:15:44.74351  | 
 5165 | FC Valletta                                                                                          | 2013-06-29 00:15:44.751784 | 2013-06-29 00:15:44.755538 | 
 5167 | Santa Coloma                                                                                         | 2013-06-29 00:15:44.832266 | 2013-06-29 00:15:44.836226 | 
 5170 | KS Kukesi                                                                                            | 2013-06-29 00:15:44.863484 | 2013-06-29 00:15:44.86797  | 
 5171 | KF Laci                                                                                              | 2013-06-29 00:15:44.873256 | 2013-06-29 00:15:44.877247 | 
 5172 | NK Domzale                                                                                           | 2013-06-29 00:15:44.883252 | 2013-06-29 00:15:44.888808 | 
 5173 | Astra Giurgiu                                                                                        | 2013-06-29 00:15:44.894914 | 2013-06-29 00:15:44.899153 | 
 5174 | Dinamo Minsk                                                                                         | 2013-06-29 00:15:44.90431  | 2013-06-29 00:30:26.683206 | 10058
 5168 | Kruoja Pakruojis                                                                                     | 2013-06-29 00:15:44.842684 | 2013-06-29 00:30:26.758709 | 169159
 5162 | Teuta Durres                                                                                         | 2013-06-29 00:15:44.713602 | 2013-06-29 00:30:29.286925 | 10037
 5166 | Breidablik                                                                                           | 2013-06-29 00:15:44.822055 | 2013-06-29 00:30:29.466946 | 8332
 5169 | Inter Baku                                                                                           | 2013-06-29 00:15:44.851721 | 2013-06-29 00:30:29.488379 | 2103
 5160 | Lusitanos                                                                                            | 2013-06-29 00:15:44.49608  | 2013-06-29 00:30:42.961522 | 10048
 5175 | FC Basel 1893                                                                                        | 2013-07-03 00:15:40.79497  | 2013-07-03 00:15:40.875275 | 
 5176 | Atletico Paranaense                                                                                  | 2013-07-03 00:15:40.884699 | 2013-07-03 00:15:40.888864 | 
 5177 | New England Revolution                                                                               | 2013-07-03 00:15:40.896596 | 2013-07-03 00:15:40.901088 | 
 5178 | Martinique                                                                                           | 2013-07-03 00:15:40.906883 | 2013-07-03 00:15:40.910806 | 
 5179 | Vitoria Bahia                                                                                        | 2013-07-03 00:15:40.916683 | 2013-07-03 00:15:40.924312 | 
 5181 | Shirak Gyumri                                                                                        | 2013-07-06 00:15:42.453138 | 2013-07-06 00:15:42.457378 | 
 5182 | Cuba                                                                                                 | 2013-07-06 00:15:42.535174 | 2013-07-06 00:15:42.539958 | 
 5183 | Belize                                                                                               | 2013-07-06 00:15:42.54635  | 2013-07-06 00:15:42.552119 | 
 5184 | Olympia Asuncion                                                                                     | 2013-07-06 00:15:42.559494 | 2013-07-06 00:15:42.563203 | 
 5185 | Ludogorets Razgrad                                                                                   | 2013-07-06 00:15:42.568716 | 2013-07-06 00:15:42.573257 | 
 5186 | IF Fuflafjordur                                                                                      | 2013-07-06 00:15:42.580268 | 2013-07-06 00:15:42.584455 | 
  569 | Nacional                                                                                             | 2012-08-01 09:00:44.144231 | 2013-10-16 00:31:08.570685 | 10214
 4319 | Apollon Smirnis                                                                                      | 2013-01-27 01:15:40.735434 | 2013-07-17 15:17:24.81355  | 4492
 5187 | Beroe Stara Zagora                                                                                   | 2013-07-06 00:15:42.589729 | 2013-07-06 00:15:42.596826 | 
 3146 | Ergotelis                                                                                            | 2012-08-01 09:00:53.878719 | 2013-07-17 15:17:24.987541 | 9751
 5188 | IF Fuglafjordur                                                                                      | 2013-07-06 00:15:42.601743 | 2013-07-06 00:15:42.606151 | 
 5189 | Xazar Lankaran                                                                                       | 2013-07-06 00:15:42.611208 | 2013-07-06 00:15:42.615084 | 
 5190 | Sliema Wanderers                                                                                     | 2013-07-06 00:15:42.619854 | 2013-07-06 00:15:42.623709 | 
 5191 | Airbus UK Broughton                                                                                  | 2013-07-06 00:15:42.628849 | 2013-07-06 00:15:42.632247 | 
 5222 | FK Kukesi                                                                                            | 2013-07-28 00:15:42.60099  | 2013-07-28 00:15:42.606509 | 
 5223 | FC Dila Gori                                                                                         | 2013-07-28 00:15:42.611958 | 2013-07-28 00:15:42.616214 | 
 5224 | MLS All Stars                                                                                        | 2013-07-28 00:15:42.621846 | 2013-07-28 00:15:42.625646 | 
 5221 | FC Minsk                                                                                             | 2013-07-28 00:15:42.507766 | 2013-07-28 00:31:17.763276 | 56865
 2077 | Slask Wroclaw                                                                                        | 2012-08-01 09:00:51.465888 | 2013-07-30 00:30:41.108963 | 8025
 5197 | FK Zalgris                                                                                           | 2013-07-06 00:15:42.683742 | 2013-07-06 00:15:42.687723 | 
